7 0 1 2020.59 16162.2 0 6104.51 101 67 1500 false
7 1 2 2027.5 16215.6 0 6104.51 76 33 1500 false
7 2 3 2010 16084.9 0 6104.51 61 32 1500 false
7 3 4 1943.75 15539.8 0 6104.51 74 44 1500 false
7 4 5 1953.75 15641.2 0 6104.51 60 18 1500 false
7 5 6 2056.25 16446 0 6104.51 77 32 1500 false
7 6 7 2028.75 16234.1 0 6104.51 81 54 1500 false
7 7 8 2081.25 16645.2 0 6104.51 46 6 1500 false
7 8 9 2075 16603.2 0 6104.51 54 26 1500 false
7 9 10 2023.75 16189.7 0 6409.95 49 11 1500 false
